subject_id,label,X,Y,Pressure,Azimuth,Tilt,PenStatus,Vx_Pos,Vx_Neg,Vy_Pos,Vy_Neg,Ax_Pos,Ax_Neg,Ay_Pos,Ay_Neg,Jx_Pos,Jx_Neg,Jy_Pos,Jy_Neg
38,1,-0.00019404331846590138,-2.7645199756364035e-05,0.0002495159938037936,0.0002091604119908581,-4.8615929601258046e-05,0.00013411368866783846,0.0019381213402459403,-0.0006449152239864025,0.004280454524964606,0.00305152579581185,-5.227076409342186e-05,0.0002930193865664133,0.0003606317117666006,0.0003387112836428524,1.197254296423773e-06,2.3368349265691666e-05,0.0001247060871050765,-3.5037831333604126e-05
39,1,0.0003693657446468137,0.00025035673893060564,-0.00019883285641276416,0.00019341728701652983,-2.480271479419649e-05,-2.3056111455417748e-05,0.003385178476149413,-0.0007689037129876068,0.0036288963223218692,0.001548755900561924,-0.00012544609147300498,0.00035416679788752124,0.00029375656844214546,0.0003584863882342363,0.00011356868329742904,5.828329248890975e-05,0.00018599436661778472,3.735847533285699e-05
42,1,0.00020840106610663155,2.3821144163515663e-05,0.00016955120794847288,0.00019979774528908933,-0.0002206249882387965,0.00010795820805891765,0.0027933933520265827,-0.0007149816195419247,0.003568796173442622,0.0017763594528526939,-0.00029437430225814155,0.0006914482808708616,0.0003281839734423623,0.00041806008556472056,5.1916298417281516e-05,8.324573319405528e-05,0.0001445210692557035,5.7687762262037296e-05
44,1,0.0004926528123848754,0.0004064638985797302,0.00016344812527879072,0.00035729788590506927,-0.00047680871571280646,8.324380219426075e-05,0.0019927564468357165,-0.0004885074764926953,0.0036087225433487982,0.0018515663702013778,-0.0005157709315970534,0.0005712376765409,0.00028790777941081053,0.0002952574700681897,9.466606373138726e-05,0.00010578405365901091,0.00013117362723786064,-2.967891792125385e-05
48,1,-0.0001939687951548308,0.0007675757974654687,-1.6913666122226445e-05,0.0001302896104408422,0.00029571306203908423,-8.053442604834871e-05,0.0,-0.000570754786699581,0.0,-0.0011902780491063823,0.0,8.009784714866441e-05,0.0,0.00020249994031366114,0.0,-7.175064584147295e-05,0.0,-0.00028673435822025795
49,1,0.0005436619330764075,0.0012487454706932013,0.0001903013198094925,0.00012417186716726292,0.0001289249808689732,0.0001097135536245446,0.001576883605338253,-0.00038584406404214625,-7.38456820332465e-05,-0.0007935859016014016,-0.0005495736430960295,0.00014828987177087913,0.0010132815831358163,0.00019998588783972239,0.00038812689946452237,-2.632089951944359e-06,0.0010373502568547406,-0.00013198723402243256
50,0,-1.6178438817206598e-05,-0.0006444036369708215,-0.00020041296237084793,0.0001885018844843671,0.0001639901082193429,-0.00016624055870741473,0.0007402837973966932,-0.0006255128632823431,-0.0004629715524300054,-0.00047806807604017226,-0.0012492113421049154,0.00025278997969947336,-0.002015429218566273,-0.000525158206037541,-4.620887575351441e-05,2.953922067685406e-05,0.0012698440117597575,-0.0002621032391383917
51,0,-0.0002841332955008511,-0.0003355089687184289,-0.0006600801393301481,-2.8141434395210663e-05,-0.0001513943449086952,-0.00019080131536415479,0.000402150515838845,-0.0005973656158741611,-0.0008612908793268786,-0.0008313859142856735,-0.0010884133468212368,0.00016203652726297634,-0.0009736791365554715,-0.00020765102814319575,-0.00023355213091053834,-5.737505740127781e-05,0.000476670656978414,-0.00029175183331544213
52,0,-0.00031895975788820863,-0.00041012558708722227,-2.909942756394912e-05,0.00010761919355021377,0.0002615116161541344,-4.72716237666333e-05,0.0008798875728120158,-0.0007177893276115436,-0.0006464869530729883,-0.0008747538794244828,-0.0016166609466206027,0.00033447765050221645,-0.0012099661687967644,-0.00018401158683523433,-0.0002551054485508557,-0.0001337460033801269,0.0006682823890085548,-0.0002287434123635042
54,0,-0.00020735584531718132,-0.000713079244222854,-0.0005604893740339776,-0.0008305175229799601,-0.0001456891817981383,-0.0002147026908561145,0.0007299392256506545,-0.0006617299697795986,-0.0007386293508253966,-0.0007663857097831556,-0.002081433711541551,0.00016745710815073856,-0.0001342444536017386,-0.00010350274303465526,-0.0004601597229650705,7.03200343224607e-05,0.0005023602542433116,-0.00022081954688873103
